,RCO02,RCO03,RCO04,RCO05,RCO06,RCO07,RCO08,RCO09,RCO10,RCO11,RCO12,RCO13,RCO14,RCO15,RCO16,RCO17,RPO09,RPO10,RPO11,RPO12,RPO13,RPO14,RPO15,RPO16,RPO17,RPR03,RPR04,RPR05,RPR06,RPR07,RPR08,RPR09,RPR10,RPR11,RPR12,RPR13,RPR14,RPR15,RPR16,RPR17,SCO04,SCO08,SCO09,SCO10,SCO11,SPO10,SPO11,SPR04,SPR08,SPR09,SPR10,ZCO03,ZCO04,ZCO08,ZCO09,ZCO10,ZCO11,ZPO10,ZPO11,ZPR03,ZPR04,ZPR08,ZPR09,ZPR10
K19843,4.148302833,1.0702785,0.290466833,2.763148333,1.251563333,1.1972775,3.584894833,2.526218167,8.815739667,15.073503,23.1051244,15.91893467,12.889313,13.0796648,15.15826,18.91347167,10.729507,10.84349083,10.39479583,3.2014365,7.261992167,8.8469775,1.6272555,2.9101985,10.36438383,0.53069,0,0,0.3871245,0,0,1.177528333,1.8644635,2.05987,12.57146033,11.1179295,5.90027,5.240295,6.374416,18.61435933,2.2047815,3.93881,0.645908,1.574223,1.4457575,1.5016575,1.4603945,7.73502,1.2516255,5.3667335,0.7609805,0,1.457213,1.471281,0.588371,1.8923335,0.2345695,0.1595265,1.226271,2.2380555,0.7402365,0.853755,0.4122645,0.4688785
K14807,0.441383333,0,0,4.86725,0,0,0,2.573866667,14.13598167,4.070825,6.204314,5.211296667,23.174725,7.74877,10.09702,7.770713333,5.811853333,3.18785,7.32631,17.6897,4.653101667,0,2.455836667,2.91993,4.347491667,0,0,0,0,0,0,6.553816667,0,0,3.450716667,0,3.186045,1.23637,2.966535,9.867498333,0,0.778845,0,0.792285,0.211581,0.4690895,1.1092165,0.3211295,0,1.244249,0,1.51846,0,1.021562,0,0.2516435,0,0,0.888057,1.10118,0,0,0,0
K09523,5.643483333,0,0,0,1.757221667,0,1.263905,1.045025,0.773683333,11.08453167,17.823432,10.61211,23.1866,4.371498,18.274586,15.80782167,7.745648333,5.97475,7.794615,0,1.096131667,3.946735,2.750661667,0,2.21775,0,0,0,0,0,0,0,3.385283333,3.387783333,8.49265,4.909148333,16.07343,6.71775,4.219305,23.06463167,0,0.2988845,0,0,0.3230025,0.9957,0.1824815,2.14524,0,2.190392,0.2847435,0,0,0,0.215865,0.2639285,0.2102785,0,0.29301,0,0,0,0,0
K03352,4.831213333,0,0,0,0.540055,0.736075,0.470488333,4.767318333,4.648956667,6.556215,15.628654,6.192223333,6.23953,8.418544,10.48991,8.801335,16.99004667,4.32963,10.096155,16.86535,5.216238333,0,5.489445,0,3.294733333,0,0,0,0,0,2.10144,2.4515,0,0,4.263595,5.355658333,10.66364,23.203465,7.53729,10.64366,0.210012,0.39732,0,0,0.2434215,0,0,0.296434,0,0.1939025,0.215824,0,1.167355,0,0,0.1836585,0.4387195,0,0,0,0,0,0.73841,0
K00560,7.0307,0,0,0,7.273783333,0,0,6.639295,0,6.808976667,7.773664,11.8521,20.5399,6.381622,17.70124,9.166385,9.018316667,4.58825,0,0,5.35045,8.1148,0,0,3.59075,0,0,0,0,0,0,0,0,0,4.615533333,9.073883333,23.21925,4.569675,5.02868,7.645916667,0.50644,0,0,0,0.625875,0,0,0,0,0,0,0,0,0.780295,0,0,0,0,0,0,0,0,0,0
K13239,11.016895,2.245816667,0,0,0.807433333,1.345665,1.56653,5.595893333,23.22848833,1.571278333,12.871164,9.596293333,18.889835,3.404188,15.63664,18.61535,3.6208,15.65954167,1.910016667,10.803,4.4329,9.78345,6.098946667,0,5.31335,0,0,0,0,0,0,0,7.506466667,0,0,7.643083333,14.57959,20.4213225,4.250435,10.601965,0.370691,0,0,0.60919,1.036055,2.16235,1.5724,0.884218,0,0,0.3474825,0,0,0.4347145,0,0,0,0,0,1.789655,1.94558,0,0,0
K13100,0.533411667,0,0.834766667,0,1.300042,0,1.132623333,0.482706667,4.631833333,0,5.81534,6.96535,8.952215,11.446334,4.261487,15.58013833,10.237355,9.233427833,10.57814333,23.24784,1.638866667,11.27119,1.259976667,0,4.119205,0,0,0,0,0,0,0,2.390966667,0,3.791983333,1.059978333,18.33652,8.269205,5.361185,11.94239167,1.1111485,1.0768525,0,0.313134,0.797211,0.2982755,0.6426305,0.650782,0.153854,0,1.0236935,0,0,0.580662,0,0,0.1660495,0.89402,0.2523955,0,0.78648,0,0,0.546325
K03842,2.346725,1.371728333,0,0,1.136973333,1.385565,4.044596667,2.472918333,11.58650333,9.532215,20.629454,16.59717,17.37459,17.443406,13.04775,15.29042,11.81255,9.928516667,12.51138667,9.80843,9.995848333,9.06574,3.02108,4.34713,2.745766667,0,0,0,0,0,0,0,0,0,11.82123333,8.02941,6.84095,6.860425,7.63273,23.247865,2.9315125,1.9481905,0,0.376114,0.3517515,0.362764,1.0514675,1.89755,0,0.655476,0,0,0,0.3159735,0,0.340282,0,0,0,0.78866,0,2.393285,0,0.464757
K02148,3.282963333,0,0,0,2.420601667,3.1223,0,0.814463333,4.098055,14.10890833,18.5971582,20.11577167,3.51665,10.490614,13.77296,23.29708333,7.924283333,3.005983333,23.29018333,0,9.127193333,5.67505,0,8.6119,10.05836667,0,0,0,0,0,0,0,0,0,11.65791667,7.007848333,11.249735,5.38616,6.76545,14.89778667,0.424868,0.830015,0.488677,0.4862855,0.41469,0.465592,0.8145775,1.0116595,0,0.8410985,0.418331,0,0,0.825895,0,0.86891,0,0,0,0,0,0,0,0
K14846,2.051433333,0,0,0,3.822071667,0,7.9815,0,5.972996667,5.673501667,5.579166,18.81174167,11.379035,6.8264972,10.98478,12.54278817,13.32925,4.344616667,0,0,6.388483333,0,0,6.072,4.4866,0,0,0,0,0,0,6.150433333,0,0,4.370466667,8.322633333,14.73705,6.8029,3.24333,23.31055,0,0,0,1.30104,0,0,0,0.791385,0,2.942345,0,0,0,0.545545,0,0.588875,0,0,0,0,1.58692,0,0,0
K11086,0,7.18255,0,0,0,2.376675,0,0,2.665283333,5.475535,23.35298,6.327761667,12.40204,11.876724,5.21128,4.852993333,7.450283333,0,3.020916667,9.29585,4.174716667,0,2.153966667,0,0,0,0,0,0,0,0,0,0,0,0,0,22.4654,0,0,1.969383333,0,0.605425,0,2.12506,2.97174,0.677,0.401434,0,0,0,0.58216,0,0,0,0,0.527565,0,0,0.51708,0,0,0,0,0.852775
K17268,5.65902,0,0,0,6.23988,0,6.384633333,8.865403333,4.47194,13.64896167,18.139334,15.303595,6.5595,15.104122,21.46632,22.020525,7.234833333,10.5313,2.674916667,8.6254,0,0,3.064216667,5.8045,4.85045,0,0,0,0,0,0,0,0,0,0,11.51283333,8.3424,7.0847,6.62464,23.37858333,1.79003,0.56424,0,0,0,0.57544,0.7048625,5.572165,0,0,2.08903,0,0,1.317535,0.774095,0,0,0,0,0,0,0,0,0.79627
K12849,0.83173,6.611116667,0,0,2.16318,1.6645,3.134416667,1.8512,3.33275,8.28985,6.4654732,6.994022167,23.384345,10.007908,10.7342,19.55026333,11.6849135,0,2.061216667,0,10.45831067,0,0,6.07385,7.228716667,0,0,0,0,0,0,0,0,0,4.267328667,5.306481,13.8086,6.0853875,6.459725,20.88599333,0,0,0,2.593385,0,0.4671805,0,0,0,0.64608,0,0,0,0,0,0.8389705,0.298734,0,0,0,0,0,0,0
