Category,Description
Sobic.007G056100.v3.1,SORG
Sobic.007G056200.v3.1,SORG
Sobic.007G056300.v3.1,SORG
Sobic.007G056400.v3.1,SORG
Sobic.007G056500.v3.1,SORG
Sobic.007G056600.v3.1,SORG
Sobic.007G056700.v3.1,SORG
Sobic.007G056900.v3.1,SORG
Sobic.007G057000.v3.1,SORG
Sobic.007G057100.v3.1,SORG
Sobic.007G057201.v3.1,SORG
Sobic.007G057400.v3.1,SORG
Sobic.007G057500.v3.1,SORG
Sobic.007G057700.v3.1,SORG
Sobic.007G058001.v3.1,SORG
Sobic.007G058100.v3.1,SORG
Sobic.007G058200.v3.1,SORG
Sobic.007G058400.v3.1,SORG
Sobic.007G058600.v3.1,SORG
Sobic.007G058700.v3.1,SORG
Sobic.007G058800.v3.1,SORG
Sobic.007G058900.v3.1,SORG
Sobic.007G059100.v3.1,SORG
Sobic.007G059200.v3.1,SORG
Sobic.007G059500.v3.1,SORG
Sobic.007G059600.v3.1,SORG
Sobic.007G059700.v3.1,SORG
Sobic.007G059900.v3.1,SORG
Sobic.007G060000.v3.1,SORG
Sobic.007G060100.v3.1,SORG
Sobic.007G060201.v3.1,SORG
Sobic.007G060300.v3.1,SORG
Sobic.007G060600.v3.1,SORG
Sobic.007G060700.v3.1,SORG
Sobic.007G061000.v3.1,SORG
Sobic.007G061100.v3.1,SORG
Sobic.007G061300.v3.1,SORG
Sobic.007G061400.v3.1,SORG
Sobic.007G061500.v3.1,SORG
Sobic.007G061600.v3.1,SORG
Sobic.007G061700.v3.1,SORG
Sobic.007G062000.v3.1,SORG
Sobic.007G062100.v3.1,SORG
Sobic.007G062200.v3.1,SORG
Sobic.007G062500.v3.1,SORG
Sobic.007G062600.v3.1,SORG
Sobic.007G062800.v3.1,SORG
Sobic.007G063000.v3.1,SORG
Sobic.007G063100.v3.1,SORG
Sobic.007G063200.v3.1,SORG
Sobic.007G063300.v3.1,SORG
Sobic.007G063700.v3.1,SORG
Sobic.007G063900.v3.1,SORG
Sobic.007G064100.v3.1,SORG
Sobic.007G064500.v3.1,SORG
Sobic.007G064800.v3.1,SORG
Sobic.007G064900.v3.1,SORG
Sobic.007G065000.v3.1,SORG
Sobic.007G065100.v3.1,SORG
Sobic.007G065400.v3.1,SORG
Sobic.007G065500.v3.1,SORG
Sobic.007G065700.v3.1,SORG
Sobic.007G065900.v3.1,SORG
Sobic.007G066500.v3.1,SORG
Sobic.007G066508.v3.1,SORG
Sobic.007G066600.v3.1,SORG
Sobic.007G066608.v3.1,SORG
Sobic.007G066800.v3.1,SORG
Sobic.007G066808.v3.1,SORG
Sobic.007G066816.v3.1,SORG
Sobic.007G066824.v3.1,SORG
Sobic.007G066832.v3.1,SORG
Sobic.007G066900.v3.1,SORG
Sobic.007G066908.v3.1,SORG
Sobic.007G066932.v3.1,SORG
Sobic.007G067000.v3.1,SORG
Sobic.007G067008.v3.1,SORG
Sobic.007G067100.v3.1,SORG
Sobic.007G067108.v3.1,SORG
Sobic.007G067300.v3.1,SORG
Sobic.007G067350.v3.1,SORG
Sobic.007G067400.v3.1,SORG
Sobic.007G067600.v3.1,SORG
Sobic.007G067608.v3.1,SORG
Sobic.007G067616.v3.1,SORG
Sobic.007G067700.v3.1,SORG
Sobic.007G067900.v3.1,SORG
Sobic.007G068000.v3.1,SORG
Sobic.007G068100.v3.1,SORG
Sobic.007G068200.v3.1,SORG
Sobic.007G068300.v3.1,SORG
Sobic.007G068500.v3.1,SORG
Sobic.007G068800.v3.1,SORG
Sobic.007G068900.v3.1,SORG
Sobic.007G069000.v3.1,SORG
Sobic.007G069101.v3.1,SORG
Sobic.007G069200.v3.1,SORG
Sobic.007G069400.v3.1,SORG
Sobic.007G069600.v3.1,SORG
Sobic.007G069700.v3.1,SORG
Sobic.007G070000.v3.1,SORG
Sobic.007G070200.v3.1,SORG
Sobic.007G070400.v3.1,SORG
Sobic.007G070500.v3.1,SORG
Sobic.007G070600.v3.1,SORG
Sobic.007G070900.v3.1,SORG
Sobic.007G071000.v3.1,SORG
Sobic.007G071100.v3.1,SORG
Sobic.007G071200.v3.1,SORG
Sobic.007G071300.v3.1,SORG
Sobic.007G071400.v3.1,SORG
Sobic.007G071500.v3.1,SORG
Sobic.007G071800.v3.1,SORG
Sobic.007G071900.v3.1,SORG
Sobic.007G071950.v3.1,SORG
Sobic.007G072000.v3.1,SORG
Sobic.007G072100.v3.1,SORG
Sobic.007G072600.v3.1,SORG
Sobic.007G072800.v3.1,SORG
Sobic.007G073000.v3.1,SORG
Sobic.007G073100.v3.1,SORG
Sobic.007G073600.v3.1,SORG
Sobic.007G073700.v3.1,SORG
Sobic.007G073800.v3.1,SORG
Sobic.007G074000.v3.1,SORG
Sobic.007G074100.v3.1,SORG
Sobic.007G074200.v3.1,SORG
Sobic.007G074400.v3.1,SORG
Sobic.007G074500.v3.1,SORG
Sobic.007G074600.v3.1,SORG
Sobic.007G074800.v3.1,SORG
Sobic.007G075100.v3.1,SORG
Sobic.007G075200.v3.1,SORG
Sobic.007G075400.v3.1,SORG
Sobic.007G075500.v3.1,SORG
Sobic.007G075600.v3.1,SORG
Sobic.007G075700.v3.1,SORG
Sobic.007G075800.v3.1,SORG
Sobic.007G075900.v3.1,SORG
Sobic.007G076000.v3.1,SORG
Sobic.007G076100.v3.1,SORG
Sobic.007G076200.v3.1,SORG
Sobic.007G076300.v3.1,SORG
Sobic.007G076400.v3.1,SORG
Sobic.007G076700.v3.1,SORG
Sobic.007G076800.v3.1,SORG
Sobic.007G076900.v3.1,SORG
Sobic.007G077001.v3.1,SORG
Sobic.007G077100.v3.1,SORG
Sobic.007G077200.v3.1,SORG
Sobic.007G077400.v3.1,SORG
Sobic.007G077466.v3.1,SORG
Sobic.007G077532.v3.1,SORG
Sobic.007G077700.v3.1,SORG
Sobic.007G077832.v3.1,SORG
Sobic.007G077900.v3.1,SORG
Sobic.007G078000.v3.1,SORG
Sobic.007G078100.v3.1,SORG
Sobic.007G078300.v3.1,SORG
Sobic.007G078500.v3.1,SORG
Sobic.007G078800.v3.1,SORG
Sobic.007G078900.v3.1,SORG
Sobic.007G079000.v3.1,SORG
Sobic.007G079200.v3.1,SORG
Sobic.007G079300.v3.1,SORG
Sobic.007G079400.v3.1,SORG
Sobic.007G079600.v3.1,SORG
Sobic.007G079700.v3.1,SORG
Sobic.007G080500.v3.1,SORG
Sobic.007G080600.v3.1,SORG
Sobic.007G080780.v3.1,SORG
Sobic.007G081100.v3.1,SORG
Sobic.007G081300.v3.1,SORG
Sobic.007G081500.v3.1,SORG
Sobic.007G081900.v3.1,SORG
Sobic.007G083000.v3.1,SORG
Sobic.007G083700.v3.1,SORG
Sobic.007G083800.v3.1,SORG
Sobic.007G084100.v3.1,SORG
Sobic.007G084200.v3.1,SORG
Sobic.007G084300.v3.1,SORG
Sobic.007G084600.v3.1,SORG
Sobic.007G085000.v3.1,SORG
Sobic.007G085001.v3.1,SORG
Sobic.007G085300.v3.1,SORG
Sobic.007G085350.v3.1,SORG
Sobic.007G085400.v3.1,SORG
Sobic.007G085500.v3.1,SORG
Sobic.007G085600.v3.1,SORG
Sobic.007G085700.v3.1,SORG
Sobic.007G085800.v3.1,SORG
Sobic.007G086300.v3.1,SORG
Sobic.007G086500.v3.1,SORG
Sobic.007G086600.v3.1,SORG
Sobic.007G086800.v3.1,SORG
Sobic.007G086900.v3.1,SORG
Sobic.007G087000.v3.1,SORG
Sobic.007G087100.v3.1,SORG
Sobic.007G087200.v3.1,SORG
Sobic.007G087400.v3.1,SORG
Sobic.007G087600.v3.1,SORG
Sobic.007G087700.v3.1,SORG
Sobic.007G087800.v3.1,SORG
Sobic.007G087900.v3.1,SORG
Sobic.007G088000.v3.1,SORG
Sobic.007G088100.v3.1,SORG
Sobic.007G088200.v3.1,SORG
Sobic.007G088300.v3.1,SORG
Sobic.007G088600.v3.1,SORG
Sobic.007G088800.v3.1,SORG
Sobic.007G088900.v3.1,SORG
Sobic.007G089101.v3.1,SORG
Sobic.007G089300.v3.1,SORG
Sobic.007G089500.v3.1,SORG
Sobic.007G089700.v3.1,SORG
Sobic.007G089800.v3.1,SORG
Sobic.007G089900.v3.1,SORG
Sobic.007G090200.v3.1,SORG
Sobic.007G090300.v3.1,SORG
Sobic.007G090400.v3.1,SORG
Sobic.007G090403.v3.1,SORG
Sobic.007G090409.v3.1,SORG
Sobic.007G090418.v3.1,SORG
Sobic.007G090424.v3.1,SORG
Sobic.007G090427.v3.1,SORG
Sobic.007G090430.v3.1,SORG
Sobic.007G090436.v3.1,SORG
Sobic.007G090445.v3.1,SORG
Sobic.007G090448.v3.1,SORG
Sobic.007G090460.v3.1,SORG
Sobic.007G090463.v3.1,SORG
Sobic.007G090469.v3.1,SORG
Sobic.007G090472.v3.1,SORG
Sobic.007G090537.v3.1,SORG
Sobic.007G090600.v3.1,SORG
Sobic.007G090900.v3.1,SORG
Sobic.007G091000.v3.1,SORG
Sobic.007G091100.v3.1,SORG
Sobic.007G091400.v3.1,SORG
Sobic.007G091600.v3.1,SORG
Sobic.007G091900.v3.1,SORG
Sobic.007G092000.v3.1,SORG
Sobic.007G092100.v3.1,SORG
Sobic.007G092200.v3.1,SORG
Sobic.007G092300.v3.1,SORG
Sobic.007G092400.v3.1,SORG
Sobic.007G092500.v3.1,SORG
Sobic.007G092600.v3.1,SORG
Sobic.007G092700.v3.1,SORG
Sobic.007G092900.v3.1,SORG
Sobic.007G093000.v3.1,SORG
Sobic.007G094050.v3.1,SORG
Sobic.007G094100.v3.1,SORG
Sobic.007G094200.v3.1,SORG
Sobic.007G094300.v3.1,SORG
Sobic.007G094400.v3.1,SORG
Sobic.007G094500.v3.1,SORG
Sobic.007G094600.v3.1,SORG
Sobic.007G094801.v3.1,SORG
Sobic.007G094900.v3.1,SORG
Sobic.007G095000.v3.1,SORG
Sobic.007G095100.v3.1,SORG
Sobic.007G095200.v3.1,SORG
Sobic.007G095400.v3.1,SORG
Sobic.007G095600.v3.1,SORG
Sobic.007G096000.v3.1,SORG
Sobic.007G096200.v3.1,SORG
Sobic.007G096401.v3.1,SORG
Sobic.007G096600.v3.1,SORG
Sobic.007G096700.v3.1,SORG
Sobic.007G096800.v3.1,SORG
Sobic.007G097000.v3.1,SORG
Sobic.007G097100.v3.1,SORG
Sobic.007G097400.v3.1,SORG
Sobic.007G097700.v3.1,SORG
Sobic.007G097800.v3.1,SORG
Sobic.007G097900.v3.1,SORG
Sobic.007G098100.v3.1,SORG
Sobic.007G098200.v3.1,SORG
Sobic.007G098400.v3.1,SORG
Sobic.007G098500.v3.1,SORG
Sobic.007G098800.v3.1,SORG
Sobic.007G099000.v3.1,SORG
Sobic.007G099100.v3.1,SORG
Sobic.007G099200.v3.1,SORG
Sobic.007G099400.v3.1,SORG
Sobic.007G099500.v3.1,SORG
Sobic.007G099966.v3.1,SORG
Sobic.007G100100.v3.1,SORG
Sobic.007G100350.v3.1,SORG
Sobic.007G100425.v3.1,SORG
Sobic.007G100500.v3.1,SORG
Sobic.007G100600.v3.1,SORG
Sobic.007G100700.v3.1,SORG
Sobic.007G101300.v3.1,SORG
Sobic.007G101500.v3.1,SORG
Sobic.007G101800.v3.1,SORG
Sobic.007G102000.v3.1,SORG
Sobic.007G102300.v3.1,SORG
Sobic.007G102500.v3.1,SORG
Sobic.007G102600.v3.1,SORG
Sobic.007G102700.v3.1,SORG
Sobic.007G102800.v3.1,SORG
Sobic.007G103100.v3.1,SORG
Sobic.007G103400.v3.1,SORG
Sobic.007G103600.v3.1,SORG
Sobic.007G103666.v3.1,SORG
Sobic.007G103800.v3.1,SORG
Sobic.007G104600.v3.1,SORG
Sobic.007G104800.v3.1,SORG
Sobic.007G105000.v3.1,SORG
Sobic.007G105100.v3.1,SORG
Sobic.007G105400.v3.1,SORG
Sobic.007G105500.v3.1,SORG
Sobic.007G105600.v3.1,SORG
Sobic.007G105700.v3.1,SORG
Sobic.007G105800.v3.1,SORG
Sobic.007G105900.v3.1,SORG
Sobic.007G106300.v3.1,SORG
Sobic.007G106400.v3.1,SORG
Sobic.007G106500.v3.1,SORG
Sobic.007G106700.v3.1,SORG
Sobic.007G106800.v3.1,SORG
Sobic.007G106900.v3.1,SORG
Sobic.007G107000.v3.1,SORG
Sobic.007G107100.v3.1,SORG
Sobic.007G107600.v3.1,SORG
Sobic.007G107700.v3.1,SORG
Sobic.007G107800.v3.1,SORG
Sobic.007G107850.v3.1,SORG
Sobic.007G107900.v3.1,SORG
Sobic.007G108100.v3.1,SORG
Sobic.007G108400.v3.1,SORG
Sobic.007G108500.v3.1,SORG
Sobic.007G108700.v3.1,SORG
Sobic.007G108800.v3.1,SORG
Sobic.007G108900.v3.1,SORG
Sobic.007G109600.v3.1,SORG
Sobic.007G109700.v3.1,SORG
Sobic.007G109800.v3.1,SORG
Sobic.007G109900.v3.1,SORG
Sobic.007G110200.v3.1,SORG
Sobic.007G110300.v3.1,SORG
Sobic.007G110600.v3.1,SORG
Sobic.007G110700.v3.1,SORG
Sobic.007G111100.v3.1,SORG
Sobic.007G111200.v3.1,SORG
Sobic.007G111300.v3.1,SORG
Sobic.007G111400.v3.1,SORG
Sobic.007G111500.v3.1,SORG
Sobic.007G111600.v3.1,SORG
Sobic.007G111700.v3.1,SORG
Sobic.007G111800.v3.1,SORG
Sobic.007G112000.v3.1,SORG
Sobic.007G112100.v3.1,SORG
Sobic.007G112200.v3.1,SORG
Sobic.007G112600.v3.1,SORG
Sobic.007G112766.v3.1,SORG
Sobic.007G112900.v3.1,SORG
Sobic.007G113200.v3.1,SORG
Sobic.007G113300.v3.1,SORG
Sobic.007G113600.v3.1,SORG
Sobic.007G113800.v3.1,SORG
Sobic.007G113900.v3.1,SORG
Sobic.007G114000.v3.1,SORG
Sobic.007G114200.v3.1,SORG
Sobic.007G114500.v3.1,SORG
Sobic.007G114600.v3.1,SORG
Sobic.007G114700.v3.1,SORG
Sobic.007G115100.v3.1,SORG
Sobic.007G115200.v3.1,SORG
Sobic.007G115400.v3.1,SORG
Sobic.007G115500.v3.1,SORG
Sobic.007G115700.v3.1,SORG
Sobic.007G115801.v3.1,SORG
Sobic.007G115900.v3.1,SORG
Sobic.007G116100.v3.1,SORG
Sobic.007G116200.v3.1,SORG
Sobic.007G116400.v3.1,SORG
Sobic.007G116500.v3.1,SORG
Sobic.007G116600.v3.1,SORG
Sobic.007G116700.v3.1,SORG
Sobic.007G116766.v3.1,SORG
Sobic.007G116800.v3.1,SORG
Sobic.007G116950.v3.1,SORG
Sobic.007G117100.v3.1,SORG
Sobic.007G117200.v3.1,SORG
Sobic.007G117400.v3.1,SORG
Sobic.007G117500.v3.1,SORG
Sobic.007G117800.v3.1,SORG
Sobic.007G118000.v3.1,SORG
Sobic.007G118050.v3.1,SORG
Sobic.007G118075.v3.1,SORG
Sobic.007G118200.v3.1,SORG
Sobic.007G118301.v3.1,SORG
Sobic.007G118400.v3.1,SORG
Sobic.007G118500.v3.1,SORG
Sobic.007G118600.v3.1,SORG
Sobic.007G119101.v3.1,SORG
Sobic.007G119200.v3.1,SORG
Sobic.007G119400.v3.1,SORG
Sobic.007G119500.v3.1,SORG
Sobic.007G119600.v3.1,SORG
Sobic.007G119700.v3.1,SORG
Sobic.007G119800.v3.1,SORG
Sobic.007G119900.v3.1,SORG
Sobic.007G120000.v3.1,SORG
Sobic.007G120200.v3.1,SORG
Sobic.007G120401.v3.1,SORG
Sobic.007G120500.v3.1,SORG
Sobic.007G120800.v3.1,SORG
Sobic.007G121000.v3.1,SORG
Sobic.007G121300.v3.1,SORG
Sobic.007G121600.v3.1,SORG
Sobic.007G121650.v3.1,SORG
Sobic.007G121700.v3.1,SORG
Sobic.007G122200.v3.1,SORG
Sobic.007G122500.v3.1,SORG
Sobic.007G122800.v3.1,SORG
Sobic.007G122866.v3.1,SORG
Sobic.007G123100.v3.1,SORG
Sobic.007G123200.v3.1,SORG
Sobic.007G123300.v3.1,SORG
Sobic.007G123400.v3.1,SORG
Sobic.007G123500.v3.1,SORG
Sobic.007G123600.v3.1,SORG
Sobic.007G123800.v3.1,SORG
Sobic.007G123900.v3.1,SORG
Sobic.007G124100.v3.1,SORG
Sobic.007G124200.v3.1,SORG
Sobic.007G124301.v3.1,SORG
Sobic.007G124400.v3.1,SORG
Sobic.007G124500.v3.1,SORG
Sobic.007G124700.v3.1,SORG
Sobic.007G125100.v3.1,SORG
Sobic.007G125300.v3.1,SORG
Sobic.007G125400.v3.1,SORG
Sobic.007G125500.v3.1,SORG
Sobic.007G125600.v3.1,SORG
Sobic.007G125700.v3.1,SORG
Sobic.007G125900.v3.1,SORG
Sobic.007G126100.v3.1,SORG
Sobic.007G126200.v3.1,SORG
Sobic.007G126400.v3.1,SORG
Sobic.007G126500.v3.1,SORG
Sobic.007G126600.v3.1,SORG
Sobic.007G126800.v3.1,SORG
Sobic.007G126900.v3.1,SORG
Sobic.007G127000.v3.1,SORG
Sobic.007G127100.v3.1,SORG
Sobic.007G127600.v3.1,SORG
Sobic.007G128100.v3.1,SORG
Sobic.007G128500.v3.1,SORG
Sobic.007G128600.v3.1,SORG
Sobic.007G128800.v3.1,SORG
Sobic.007G129000.v3.1,SORG
Sobic.007G129201.v3.1,SORG
Sobic.007G129300.v3.1,SORG
Sobic.007G129900.v3.1,SORG
Sobic.007G130000.v3.1,SORG
Sobic.007G130100.v3.1,SORG
Sobic.007G130300.v3.1,SORG
Sobic.007G130500.v3.1,SORG
Sobic.007G130600.v3.1,SORG
Sobic.007G130701.v3.1,SORG
Sobic.007G130800.v3.1,SORG
Sobic.007G130900.v3.1,SORG
Sobic.007G131200.v3.1,SORG
Sobic.007G131600.v3.1,SORG
Sobic.007G131700.v3.1,SORG
Sobic.007G131800.v3.1,SORG
Sobic.007G131900.v3.1,SORG
Sobic.007G132100.v3.1,SORG
Sobic.007G132200.v3.1,SORG
Sobic.007G132300.v3.1,SORG
Sobic.007G132400.v3.1,SORG
Sobic.007G132500.v3.1,SORG
Sobic.007G132600.v3.1,SORG
Sobic.007G132700.v3.1,SORG
Sobic.007G132900.v3.1,SORG
Sobic.007G133000.v3.1,SORG
Sobic.007G133400.v3.1,SORG
Sobic.007G133600.v3.1,SORG
Sobic.007G133700.v3.1,SORG
Sobic.007G134000.v3.1,SORG
Sobic.007G134100.v3.1,SORG
Sobic.007G134140.v3.1,SORG
Sobic.007G134300.v3.1,SORG
Sobic.007G134400.v3.1,SORG
Sobic.007G134600.v3.1,SORG
Sobic.007G134700.v3.1,SORG
Sobic.007G134800.v3.1,SORG
Sobic.007G134900.v3.1,SORG
Sobic.007G135000.v3.1,SORG
Sobic.007G135100.v3.1,SORG
Sobic.007G135201.v3.1,SORG
Sobic.007G135301.v3.1,SORG
Sobic.007G135800.v3.1,SORG
Sobic.007G135900.v3.1,SORG
Sobic.007G136100.v3.1,SORG
Sobic.007G136200.v3.1,SORG
Sobic.007G136300.v3.1,SORG
Sobic.007G136600.v3.1,SORG
Sobic.007G136700.v3.1,SORG
Sobic.007G136900.v3.1,SORG
Sobic.007G137000.v3.1,SORG
Sobic.007G137300.v3.1,SORG
Sobic.007G137350.v3.1,SORG
Sobic.007G137400.v3.1,SORG
Sobic.007G137600.v3.1,SORG
Sobic.007G137700.v3.1,SORG
Sobic.007G137800.v3.1,SORG
Sobic.007G137900.v3.1,SORG
Sobic.007G138000.v3.1,SORG
Sobic.007G138100.v3.1,SORG
Sobic.007G138300.v3.1,SORG
Sobic.007G138600.v3.1,SORG
Sobic.007G138700.v3.1,SORG
Sobic.007G139000.v3.1,SORG
Sobic.007G139400.v3.1,SORG
Sobic.007G139500.v3.1,SORG
Sobic.007G139600.v3.1,SORG
Sobic.007G139700.v3.1,SORG
Sobic.007G139900.v3.1,SORG
Sobic.007G140000.v3.1,SORG
Sobic.007G140100.v3.1,SORG
Sobic.007G140200.v3.1,SORG
Sobic.007G140300.v3.1,SORG
Sobic.007G140400.v3.1,SORG
Sobic.007G140500.v3.1,SORG
Sobic.007G140600.v3.1,SORG
Sobic.007G140700.v3.1,SORG
Sobic.007G140800.v3.1,SORG
Sobic.007G140900.v3.1,SORG
Sobic.007G141100.v3.1,SORG
Sobic.007G141200.v3.1,SORG
Sobic.007G141500.v3.1,SORG
Sobic.007G141600.v3.1,SORG
Sobic.007G141700.v3.1,SORG
Sobic.007G141801.v3.1,SORG
Sobic.007G141900.v3.1,SORG
Sobic.007G142000.v3.1,SORG
Sobic.007G142100.v3.1,SORG
Sobic.007G142200.v3.1,SORG
Sobic.007G142500.v3.1,SORG
Sobic.007G142600.v3.1,SORG
Sobic.007G142700.v3.1,SORG
Sobic.007G142900.v3.1,SORG
Sobic.007G143000.v3.1,SORG
Sobic.007G143100.v3.1,SORG
Sobic.007G143200.v3.1,SORG
Sobic.007G143250.v3.1,SORG
Sobic.007G143300.v3.1,SORG
Sobic.007G143400.v3.1,SORG
Sobic.007G143500.v3.1,SORG
Sobic.007G143700.v3.1,SORG
Sobic.007G143800.v3.1,SORG
Sobic.007G143900.v3.1,SORG
Sobic.007G144000.v3.1,SORG
Sobic.007G144300.v3.1,SORG
Sobic.007G144501.v3.1,SORG
Sobic.007G144600.v3.1,SORG
Sobic.007G144700.v3.1,SORG
Sobic.007G144900.v3.1,SORG
Sobic.007G145000.v3.1,SORG
Sobic.007G145100.v3.1,SORG
Sobic.007G145200.v3.1,SORG
Sobic.007G145400.v3.1,SORG
Sobic.007G145600.v3.1,SORG
Sobic.007G145700.v3.1,SORG
Sobic.007G146100.v3.1,SORG
Sobic.007G146200.v3.1,SORG
Sobic.007G146400.v3.1,SORG
Sobic.007G146600.v3.1,SORG
Sobic.007G146700.v3.1,SORG
Sobic.007G146900.v3.1,SORG
Sobic.007G147101.v3.1,SORG
Sobic.007G147200.v3.1,SORG
Sobic.007G147400.v3.1,SORG
Sobic.007G147600.v3.1,SORG
Sobic.007G147700.v3.1,SORG
Sobic.007G147800.v3.1,SORG
Sobic.007G147901.v3.1,SORG
Sobic.007G148000.v3.1,SORG
Sobic.007G148200.v3.1,SORG
Sobic.007G148266.v3.1,SORG
Sobic.007G148300.v3.1,SORG
Sobic.007G148600.v3.1,SORG
Sobic.007G148700.v3.1,SORG
Sobic.007G148800.v3.1,SORG
Sobic.007G148900.v3.1,SORG
Sobic.007G149200.v3.1,SORG
Sobic.007G149300.v3.1,SORG
Sobic.007G149400.v3.1,SORG
Sobic.007G149500.v3.1,SORG
Sobic.007G149550.v3.1,SORG
Sobic.007G149600.v3.1,SORG
Sobic.007G149800.v3.1,SORG
Sobic.007G149900.v3.1,SORG
Sobic.007G150000.v3.1,SORG
Sobic.007G150100.v3.1,SORG
Sobic.007G150200.v3.1,SORG
Sobic.007G150700.v3.1,SORG
Sobic.007G150800.v3.1,SORG
Sobic.007G151100.v3.1,SORG
Sobic.007G151300.v3.1,SORG
Sobic.007G151400.v3.1,SORG
Sobic.007G151500.v3.1,SORG
Sobic.007G151600.v3.1,SORG
Sobic.007G151700.v3.1,SORG
Sobic.007G151900.v3.1,SORG
Sobic.007G152000.v3.1,SORG
Sobic.007G152101.v3.1,SORG
Sobic.007G152400.v3.1,SORG
Sobic.007G152500.v3.1,SORG
Sobic.007G152600.v3.1,SORG
Sobic.007G152800.v3.1,SORG
Sobic.007G152900.v3.1,SORG
Sobic.007G153001.v3.1,SORG
Sobic.007G153300.v3.1,SORG
Sobic.007G153400.v3.1,SORG
Sobic.007G153500.v3.1,SORG
Sobic.007G153600.v3.1,SORG
Sobic.007G153700.v3.1,SORG
Sobic.007G153900.v3.1,SORG
Sobic.007G154100.v3.1,SORG
Sobic.007G154200.v3.1,SORG
Sobic.007G154300.v3.1,SORG
Sobic.007G154500.v3.1,SORG
Sobic.007G154701.v3.1,SORG
Sobic.007G154800.v3.1,SORG
Sobic.007G155000.v3.1,SORG
Sobic.007G155100.v3.1,SORG
Sobic.007G155200.v3.1,SORG
Sobic.007G155400.v3.1,SORG
Sobic.007G155500.v3.1,SORG
Sobic.007G155600.v3.1,SORG
Sobic.007G155700.v3.1,SORG
Sobic.007G155900.v3.1,SORG
Sobic.007G156200.v3.1,SORG
Sobic.007G156300.v3.1,SORG
Sobic.007G156500.v3.1,SORG
Sobic.007G156600.v3.1,SORG
Sobic.007G156700.v3.1,SORG
Sobic.007G157000.v3.1,SORG
Sobic.007G157300.v3.1,SORG
Sobic.007G157500.v3.1,SORG
Sobic.007G157700.v3.1,SORG
Sobic.007G157900.v3.1,SORG
Sobic.007G158000.v3.1,SORG
Sobic.007G158100.v3.1,SORG
Sobic.007G158200.v3.1,SORG
Sobic.007G158300.v3.1,SORG
Sobic.007G158500.v3.1,SORG
Sobic.007G158600.v3.1,SORG
Sobic.007G158700.v3.1,SORG
Sobic.007G158800.v3.1,SORG
Sobic.007G158900.v3.1,SORG
Sobic.007G159000.v3.1,SORG
Sobic.007G159100.v3.1,SORG
Sobic.007G159200.v3.1,SORG
Sobic.007G159450.v3.1,SORG
Sobic.007G159500.v3.1,SORG
Sobic.007G159600.v3.1,SORG
Sobic.007G159650.v3.1,SORG
Sobic.007G159700.v3.1,SORG
Sobic.007G159900.v3.1,SORG
Sobic.007G160050.v3.1,SORG
Sobic.007G160200.v3.1,SORG
Sobic.007G160300.v3.1,SORG
Sobic.007G160600.v3.1,SORG
Sobic.007G160700.v3.1,SORG
Sobic.007G161000.v3.1,SORG
Sobic.007G161200.v3.1,SORG
Sobic.007G161300.v3.1,SORG
Sobic.007G161400.v3.1,SORG
Sobic.007G161500.v3.1,SORG
Sobic.007G161600.v3.1,SORG
Sobic.007G161700.v3.1,SORG
Sobic.007G161800.v3.1,SORG
Sobic.007G162000.v3.1,SORG
Sobic.007G162100.v3.1,SORG
Sobic.007G162250.v3.1,SORG
Sobic.007G162300.v3.1,SORG
Sobic.007G162400.v3.1,SORG
Sobic.007G162500.v3.1,SORG
Sobic.007G162600.v3.1,SORG
Sobic.007G162800.v3.1,SORG
Sobic.007G163001.v3.1,SORG
Sobic.007G163100.v3.1,SORG
Sobic.007G163500.v3.1,SORG
Sobic.007G163600.v3.1,SORG
Sobic.007G163700.v3.1,SORG
Sobic.007G163800.v3.1,SORG
Sobic.007G163901.v3.1,SORG
Sobic.007G164000.v3.1,SORG
Sobic.007G164101.v3.1,SORG
Sobic.007G164200.v3.1,SORG
Sobic.007G164300.v3.1,SORG
Sobic.007G164400.v3.1,SORG
Sobic.007G164500.v3.1,SORG
Sobic.007G164750.v3.1,SORG
Sobic.007G164900.v3.1,SORG
Sobic.007G165000.v3.1,SORG
Sobic.007G165100.v3.1,SORG
Sobic.007G165300.v3.1,SORG
Sobic.007G165400.v3.1,SORG
Sobic.007G165500.v3.1,SORG
Sobic.007G165600.v3.1,SORG
Sobic.007G165701.v3.1,SORG
Sobic.007G165900.v3.1,SORG
Sobic.007G166100.v3.1,SORG
Sobic.007G166200.v3.1,SORG
Sobic.007G166300.v3.1,SORG
Sobic.007G166600.v3.1,SORG
Sobic.007G166701.v3.1,SORG
Sobic.007G166800.v3.1,SORG
Sobic.007G166900.v3.1,SORG
Sobic.007G167100.v3.1,SORG
Sobic.007G167200.v3.1,SORG
Sobic.007G167300.v3.1,SORG
Sobic.007G167400.v3.1,SORG
Sobic.007G167500.v3.1,SORG
Sobic.007G167700.v3.1,SORG
Sobic.007G167800.v3.1,SORG
Sobic.007G167900.v3.1,SORG
Sobic.007G168000.v3.1,SORG
Sobic.007G168100.v3.1,SORG
Sobic.007G168200.v3.1,SORG
Sobic.007G168300.v3.1,SORG
Sobic.007G168400.v3.1,SORG
Sobic.007G168500.v3.1,SORG
Sobic.007G168600.v3.1,SORG
Sobic.007G168900.v3.1,SORG
Sobic.007G169000.v3.1,SORG
Sobic.007G169100.v3.1,SORG
